Year;Month;Day;Hour;Direct Inclined;Diffuse Inclined;Reflected;Global Inclined;Direct Horiz;Diffus Horiz;Global Horiz;Top of Atmosphere;;;
2004;12;22;0.5;0;0;0;0;0;0;0;0;;;7800.5
2004;12;22;0.75;0;0;0;0;0;0;0;0;;;7800.75
2004;12;22;1;0;0;0;0;0;0;0;0;;;7801
2004;12;22;1.25;0;0;0;0;0;0;0;0;;;7801.25
2004;12;22;1.5;0;0;0;0;0;0;0;0;;;7801.5
2004;12;22;1.75;0;0;0;0;0;0;0;0;;;7801.75
2004;12;22;2;0;0;0;0;0;0;0;0;;;7802
2004;12;22;2.25;0;0;0;0;0;0;0;0;;;7802.25
2004;12;22;2.5;0;0;0;0;0;0;0;0;;;7802.5
2004;12;22;2.75;0;0;0;0;0;0;0;0;;;7802.75
2004;12;22;3;0;0;0;0;0;0;0;0;;;7803
2004;12;22;3.25;0;0;0;0;0;0;0;0;;;7803.25
2004;12;22;3.5;0;0;0;0;0;0;0;0;;;7803.5
2004;12;22;3.75;0;1.1429;0.0116;1.1545;0;1.2384;1.2384;0;;;7803.75
2004;12;22;4;0.7644;3.1476;0.0328;3.9448;0.1931;3.3075;3.5006;8.6722;;;7804
2004;12;22;4.25;8.1786;9.1415;0.106;17.426;2.7999;8.5091;11.309;28.9732;;;7804.25
2004;12;22;4.5;26.0116;15.6839;0.2249;41.9204;11.6944;12.3105;24.0049;49.0793;;;7804.5
2004;12;22;4.75;42.3808;19.5175;0.3532;62.2516;22.4789;15.2228;37.7017;68.8387;;;7804.75
2004;12;22;5;62.5889;21.5564;0.5027;84.6481;36.9701;16.6831;53.6533;88.1669;;;7805
2004;12;22;5.25;83.8527;22.301;0.661;106.8148;53.3106;17.2437;70.5543;106.981;;;7805.25
2004;12;22;5.5;105.3858;22.1622;0.8232;128.3713;70.6751;17.1898;87.8649;125.2006;;;7805.5
2004;12;22;5.75;118.5199;24.27;0.9558;143.7457;82.7935;19.2163;102.0098;142.7476;;;7805.75
2004;12;22;6;132.507;25.7783;1.0893;159.3746;95.5609;20.704;116.265;159.5468;;;7806
2004;12;22;6.25;144.165;27.7708;1.2111;173.1469;106.6406;22.6215;129.2621;175.5264;;;7806.25
2004;12;22;6.5;157.283;28.8802;1.3351;187.4983;118.7588;23.7403;142.4992;190.6178;;;7806.5
2004;12;22;6.75;169.0418;30.0936;1.4498;200.5852;129.7983;24.9452;154.7435;204.7565;;;7806.75
2004;12;22;7;182.4642;30.2638;1.5672;214.2952;142.0626;25.2066;167.2692;217.8819;;;7807
2004;12;22;7.25;195.0757;30.2884;1.6767;227.0408;153.6308;25.3293;178.9601;229.9379;;;7807.25
2004;12;22;7.5;204.3179;31.1328;1.7672;237.2179;162.4475;26.1736;188.6212;240.8728;;;7807.5
2004;12;22;7.75;213.7657;31.4226;1.8534;247.0417;171.3021;26.5125;197.8146;250.6397;;;7807.75
2004;12;22;8;222.2644;31.5847;1.93;255.7791;179.2648;26.7267;205.9915;259.1969;;;7808
2004;12;22;8.25;228.65;32.0595;1.9918;262.7012;185.3782;27.209;212.5872;266.5076;;;7808.25
2004;12;22;8.5;233.5232;32.6044;2.0411;268.1687;190.1093;27.7434;217.8527;272.5407;;;7808.5
2004;12;22;8.75;237.397;33.0105;2.08;272.4875;193.8646;28.1435;222.0081;277.2702;;;7808.75
2004;12;22;9;240.3782;33.2277;2.1089;275.7148;196.7275;28.3642;225.0917;280.676;;;7809
2004;12;22;9.25;242.2847;33.3214;2.1269;277.7331;198.5457;28.4641;227.0098;282.7434;;;7809.25
2004;12;22;9.5;242.7834;33.4188;2.1324;278.3347;199.0436;28.5568;227.6005;283.4635;;;7809.5
2004;12;22;9.75;243.0169;33.0713;2.1305;278.2188;199.1568;28.2411;227.3979;282.8333;;;7809.75
2004;12;22;10;241.3078;32.9368;2.1138;276.3585;197.5108;28.1055;225.6163;280.8556;;;7810
2004;12;22;10.25;237.2535;33.1754;2.0807;272.5095;193.7812;28.2931;222.0743;277.5387;;;7810.25
2004;12;22;10.5;233.1059;32.9115;2.0409;268.0583;189.8146;28.0208;217.8354;272.8968;;;7810.5
2004;12;22;10.75;229.3712;31.9577;1.997;263.3259;186.0198;27.1218;213.1416;266.9499;;;7810.75
2004;12;22;11;224.1137;31.0791;1.9404;257.1333;180.8257;26.2808;207.1064;259.7234;;;7811
2004;12;22;11.25;214.983;31.1974;1.8614;248.0419;172.359;26.3168;198.6757;251.2482;;;7811.25
2004;12;22;11.5;205.1699;31.0817;1.7741;238.0256;163.2189;26.1337;189.3526;241.5607;;;7811.5
2004;12;22;11.75;195.395;30.472;1.6817;227.5486;153.9892;25.4994;179.4886;230.7023;;;7811.75
2004;12;22;12;181.8845;30.8138;1.5687;214.267;141.7299;25.7063;167.4362;218.7195;;;7812
2004;12;22;12.25;168.7445;30.5609;1.4529;200.7583;129.6996;25.3729;155.0725;205.6637;;;7812.25
2004;12;22;12.5;157.7986;29.0714;1.3418;188.2117;119.2944;23.9199;143.2143;191.5907;;;7812.5
2004;12;22;12.75;144.4281;28.0752;1.2171;173.7203;106.997;22.9036;129.9006;176.5608;;;7812.75
2004;12;22;13;131.4075;26.5759;1.0904;159.0738;94.9508;21.4294;116.3802;160.6384;;;7813
2004;12;22;13.25;116.04;25.53;0.9521;142.5221;81.2586;20.3635;101.6221;143.8916;;;7813.25
2004;12;22;13.5;97.8124;24.989;0.8021;123.6035;65.8166;19.7929;85.6095;126.3922;;;7813.5
2004;12;22;13.75;76.0934;24.8807;0.6402;101.6143;48.5663;19.7672;68.3335;108.2151;;;7813.75
2004;12;22;14;58.2381;22.9318;0.4942;81.664;34.5911;18.1535;52.7446;89.4381;;;7814
2004;12;22;14.25;40.5077;20.1375;0.3529;60.998;21.6749;15.9871;37.662;70.1416;;;7814.25
2004;12;22;14.5;23.9115;16.0318;0.2234;40.1667;10.8989;12.9478;23.8467;50.4083;;;7814.5
2004;12;22;14.75;8.1106;9.4702;0.109;17.6899;2.84;8.7992;11.6392;30.3227;;;7814.75
2004;12;22;15;0.8535;3.2195;0.0336;4.1066;0.2144;3.3704;3.5848;9.9725;;;7815
2004;12;22;15.25;0;1.2605;0.0128;1.2733;0;1.3658;1.3658;0;;;7815.25
2004;12;22;15.5;0;0;0;0;0;0;0;0;;;7815.5
2004;12;22;15.75;0;0;0;0;0;0;0;0;;;7815.75
2004;12;22;16;0;0;0;0;0;0;0;0;;;7816
2004;12;22;16.25;0;0;0;0;0;0;0;0;;;7816.25
2004;12;22;16.5;0;0;0;0;0;0;0;0;;;7816.5
2004;12;22;16.75;0;0;0;0;0;0;0;0;;;7816.75
2004;12;22;17;0;0;0;0;0;0;0;0;;;7817
2004;12;22;17.25;0;0;0;0;0;0;0;0;;;7817.25
2004;12;22;17.5;0;0;0;0;0;0;0;0;;;7817.5
2004;12;22;17.75;0;0;0;0;0;0;0;0;;;7817.75
2004;12;22;18;0;0;0;0;0;0;0;0;;;7818
2004;12;22;18.25;0;0;0;0;0;0;0;0;;;7818.25
2004;12;22;18.5;0;0;0;0;0;0;0;0;;;7818.5
2004;12;22;18.75;0;0;0;0;0;0;0;0;;;7818.75
2004;12;22;19;0;0;0;0;0;0;0;0;;;7819
2004;12;22;19.25;0;0;0;0;0;0;0;0;;;7819.25
2004;12;22;19.5;0;0;0;0;0;0;0;0;;;7819.5
2004;12;22;19.75;0;0;0;0;0;0;0;0;;;7819.75
2004;12;22;20;0;0;0;0;0;0;0;0;;;7820
2004;12;22;20.25;0;0;0;0;0;0;0;0;;;7820.25
2004;12;22;20.5;0;0;0;0;0;0;0;0;;;7820.5
2004;12;22;20.75;0;0;0;0;0;0;0;0;;;7820.75
2004;12;22;21;0;0;0;0;0;0;0;0;;;7821
2004;12;22;21.25;0;0;0;0;0;0;0;0;;;7821.25
2004;12;22;21.5;0;0;0;0;0;0;0;0;;;7821.5
2004;12;22;21.75;0;0;0;0;0;0;0;0;;;7821.75
2004;12;22;22;0;0;0;0;0;0;0;0;;;7822
2004;12;22;22.25;0;0;0;0;0;0;0;0;;;7822.25
2004;12;22;22.5;0;0;0;0;0;0;0;0;;;7822.5
2004;12;22;22.75;0;0;0;0;0;0;0;0;;;7822.75
2004;12;22;23;0;0;0;0;0;0;0;0;;;7823
2004;12;22;23.25;0;0;0;0;0;0;0;0;;;7823.25
2004;12;22;23.5;0;0;0;0;0;0;0;0;;;7823.5
2004;12;22;23.75;0;0;0;0;0;0;0;0;;;7823.75
2004;12;22;24;0;0;0;0;0;0;0;0;;;7824
2004;12;23;0.25;0;0;0;0;0;0;0;0;;;7824.25
2004;12;23;0.5;0;0;0;0;0;0;0;0;;;7824.5
2004;12;23;0.75;0;0;0;0;0;0;0;0;;;7824.75
2004;12;23;1;0;0;0;0;0;0;0;0;;;7825
2004;12;23;1.25;0;0;0;0;0;0;0;0;;;7825.25
2004;12;23;1.5;0;0;0;0;0;0;0;0;;;7825.5
2004;12;23;1.75;0;0;0;0;0;0;0;0;;;7825.75
2004;12;23;2;0;0;0;0;0;0;0;0;;;7826
2004;12;23;2.25;0;0;0;0;0;0;0;0;;;7826.25
2004;12;23;2.5;0;0;0;0;0;0;0;0;;;7826.5
2004;12;23;2.75;0;0;0;0;0;0;0;0;;;7826.75
2004;12;23;3;0;0;0;0;0;0;0;0;;;7827
2004;12;23;3.25;0;0;0;0;0;0;0;0;;;7827.25
2004;12;23;3.5;0;0;0;0;0;0;0;0;;;7827.5
2004;12;23;3.75;0;1.154;0.0117;1.1657;0;1.2504;1.2504;0;;;7827.75
2004;12;23;4;0.7719;3.1745;0.0331;3.9795;0.1953;3.3353;3.5306;8.6887;;;7828
2004;12;23;4.25;8.352;9.178;0.1067;17.6367;2.8611;8.5247;11.3858;28.9947;;;7828.25
2004;12;23;4.5;26.6577;15.6755;0.2269;42.5601;11.9881;12.2298;24.2179;49.1044;;;7828.5
2004;12;23;4.75;42.9756;19.4378;0.3552;62.7686;22.8026;15.1102;37.9128;68.8674;;;7828.75
2004;12;23;5;63.8501;21.2772;0.5069;85.6341;37.7202;16.3845;54.1048;88.1991;;;7829
2004;12;23;5.25;85.2857;21.8903;0.6661;107.842;54.2358;16.8585;71.0943;107.0166;;;7829.25
2004;12;23;5.5;105.8521;22.0201;0.8251;128.6973;70.9988;17.0643;88.0631;125.2395;;;7829.5
2004;12;23;5.75;118.111;24.4186;0.9545;143.4841;82.5226;19.3515;101.8742;142.7896;;;7829.75
2004;12;23;6;132.6895;25.725;1.0903;159.5048;95.7086;20.6582;116.3668;159.5919;;;7830
2004;12;23;6.25;143.9127;27.873;1.2104;172.9961;106.4703;22.7153;129.1856;175.5744;;;7830.25
2004;12;23;6.5;157.4794;28.8213;1.3362;187.6368;118.9245;23.6893;142.6138;190.6685;;;7830.5
2004;12;23;6.75;169.3816;29.9815;1.4515;200.8146;130.0771;24.8464;154.9235;204.8098;;;7830.75
2004;12;23;7;182.986;30.0826;1.5697;214.6383;142.4864;25.0463;167.5327;217.9376;;;7831
2004;12;23;7.25;195.2846;30.2247;1.6779;227.1872;153.8135;25.2744;179.0879;229.9958;;;7831.25
2004;12;23;7.5;203.8813;31.317;1.7657;236.964;162.1189;26.34;188.4588;240.9326;;;7831.5
2004;12;23;7.75;213.8319;31.4143;1.854;247.1002;171.3745;26.507;197.8815;250.7013;;;7831.75
2004;12;23;8;222.5299;31.4997;1.9315;255.961;179.4983;26.6527;206.151;259.26;;;7832
2004;12;23;8.25;228.6743;32.0686;1.9922;262.7351;185.4173;27.219;212.6363;266.5721;;;7832.25
2004;12;23;8.5;232.7927;32.9083;2.0383;267.7392;189.5342;28.0169;217.5511;272.6063;;;7832.5
2004;12;23;8.75;236.898;33.2247;2.0782;272.2009;193.4768;28.337;221.8138;277.3367;;;7832.75
2004;12;23;9;240.2605;33.2933;2.1088;275.6625;196.6509;28.4248;225.0757;280.743;;;7833
2004;12;23;9.25;241.8506;33.5111;2.1254;277.487;198.2097;28.6357;226.8454;282.8108;;;7833.25
2004;12;23;9.5;242.7191;33.4638;2.1325;278.3154;199.0107;28.5989;227.6096;283.5311;;;7833.5
2004;12;23;9.75;242.8293;33.1645;2.1301;278.1239;199.023;28.3262;227.3492;282.9008;;;7833.75
2004;12;23;10;240.5557;33.2507;2.1109;275.9173;196.915;28.3881;225.3031;280.9227;;;7834
2004;12;23;10.25;236.5595;33.4657;2.078;272.1032;193.2339;28.555;221.7889;277.6052;;;7834.25
2004;12;23;10.5;232.7804;33.0574;2.0399;267.8777;189.569;28.1532;217.7222;272.9625;;;7834.5
2004;12;23;10.75;229.1813;32.0503;1.9965;263.2281;185.8854;27.2062;213.0915;267.0145;;;7834.75
2004;12;23;11;224.2454;31.0461;1.9413;257.2329;180.9509;26.2532;207.2041;259.7867;;;7835
2004;12;23;11.25;216.6627;30.5647;1.869;249.0964;173.725;25.7556;199.4806;251.31;;;7835.25
2004;12;23;11.5;205.4815;30.9785;1.7757;238.2358;163.486;26.0436;189.5296;241.6207;;;7835.5
2004;12;23;11.75;196.596;30.0298;1.687;228.3129;154.9534;25.1074;180.0608;230.7603;;;7835.75
2004;12;23;12;183.0231;30.3994;1.5738;214.9963;142.6364;25.3374;167.9739;218.7754;;;7836
2004;12;23;12.25;168.4987;30.6656;1.4522;200.6165;129.5287;25.4691;154.9978;205.7172;;;7836.25
2004;12;23;12.5;156.6446;29.5046;1.3375;187.4867;118.4402;24.3119;142.7521;191.6416;;;7836.5
2004;12;23;12.75;143.4439;28.4382;1.2135;173.0956;106.2851;23.2331;129.5181;176.609;;;7836.75
2004;12;23;13;129.7301;27.1699;1.0842;157.9843;93.7547;21.9685;115.7233;160.6837;;;7837
2004;12;23;13.25;115.4371;25.7405;0.9501;142.1278;80.8522;20.5575;101.4097;143.9339;;;7837.25
2004;12;23;13.5;96.5464;25.384;0.7978;122.7282;64.9812;20.1691;85.1502;126.4313;;;7837.5
2004;12;23;13.75;74.8561;25.2109;0.6361;100.7031;47.7885;20.1083;67.8968;108.2509;;;7837.75
2004;12;23;14;57.1947;23.1578;0.4909;80.8434;33.9789;18.4131;52.392;89.4705;;;7838
2004;12;23;14.25;39.8311;20.225;0.3509;60.4069;21.3226;16.1247;37.4473;70.1705;;;7838.25
2004;12;23;14.5;23.3643;16.0377;0.2218;39.6238;10.6532;13.0225;23.6756;50.4336;;;7838.5
2004;12;23;14.75;7.9401;9.4399;0.1084;17.4885;2.7822;8.7916;11.5739;30.3444;;;7838.75
2004;12;23;15;0.8434;3.1953;0.0333;4.072;0.2123;3.3455;3.5578;9.9903;;;7839
2004;12;23;15.25;0;1.2528;0.0127;1.2656;0;1.3575;1.3575;0;;;7839.25
2004;12;23;15.5;0;0;0;0;0;0;0;0;;;7839.5
2004;12;23;15.75;0;0;0;0;0;0;0;0;;;7839.75
2004;12;23;16;0;0;0;0;0;0;0;0;;;7840
2004;12;23;16.25;0;0;0;0;0;0;0;0;;;7840.25
2004;12;23;16.5;0;0;0;0;0;0;0;0;;;7840.5
2004;12;23;16.75;0;0;0;0;0;0;0;0;;;7840.75
2004;12;23;17;0;0;0;0;0;0;0;0;;;7841
2004;12;23;17.25;0;0;0;0;0;0;0;0;;;7841.25
2004;12;23;17.5;0;0;0;0;0;0;0;0;;;7841.5
2004;12;23;17.75;0;0;0;0;0;0;0;0;;;7841.75
2004;12;23;18;0;0;0;0;0;0;0;0;;;7842
2004;12;23;18.25;0;0;0;0;0;0;0;0;;;7842.25
2004;12;23;18.5;0;0;0;0;0;0;0;0;;;7842.5
2004;12;23;18.75;0;0;0;0;0;0;0;0;;;7842.75
2004;12;23;19;0;0;0;0;0;0;0;0;;;7843
2004;12;23;19.25;0;0;0;0;0;0;0;0;;;7843.25
2004;12;23;19.5;0;0;0;0;0;0;0;0;;;7843.5
2004;12;23;19.75;0;0;0;0;0;0;0;0;;;7843.75
2004;12;23;20;0;0;0;0;0;0;0;0;;;7844
2004;12;23;20.25;0;0;0;0;0;0;0;0;;;7844.25
2004;12;23;20.5;0;0;0;0;0;0;0;0;;;7844.5
2004;12;23;20.75;0;0;0;0;0;0;0;0;;;7844.75
2004;12;23;21;0;0;0;0;0;0;0;0;;;7845
2004;12;23;21.25;0;0;0;0;0;0;0;0;;;7845.25
2004;12;23;21.5;0;0;0;0;0;0;0;0;;;7845.5
2004;12;23;21.75;0;0;0;0;0;0;0;0;;;7845.75
2004;12;23;22;0;0;0;0;0;0;0;0;;;7846
2004;12;23;22.25;0;0;0;0;0;0;0;0;;;7846.25
2004;12;23;22.5;0;0;0;0;0;0;0;0;;;7846.5
2004;12;23;22.75;0;0;0;0;0;0;0;0;;;7846.75
2004;12;23;23;0;0;0;0;0;0;0;0;;;7847
2004;12;23;23.25;0;0;0;0;0;0;0;0;;;7847.25
2004;12;23;23.5;0;0;0;0;0;0;0;0;;;7847.5
2004;12;23;23.75;0;0;0;0;0;0;0;0;;;7847.75
2004;12;23;24;0;0;0;0;0;0;0;0;;;7848
2004;12;24;0.25;0;0;0;0;0;0;0;0;;;7848.25
2004;12;24;0.5;0;0;0;0;0;0;0;0;;;7848.5
2004;12;24;0.75;0;0;0;0;0;0;0;0;;;7848.75
2004;12;24;1;0;0;0;0;0;0;0;0;;;7849
2004;12;24;1.25;0;0;0;0;0;0;0;0;;;7849.25
2004;12;24;1.5;0;0;0;0;0;0;0;0;;;7849.5
2004;12;24;1.75;0;0;0;0;0;0;0;0;;;7849.75
2004;12;24;2;0;0;0;0;0;0;0;0;;;7850
2004;12;24;2.25;0;0;0;0;0;0;0;0;;;7850.25
2004;12;24;2.5;0;0;0;0;0;0;0;0;;;7850.5
2004;12;24;2.75;0;0;0;0;0;0;0;0;;;7850.75
2004;12;24;3;0;0;0;0;0;0;0;0;;;7851
2004;12;24;3.25;0;0;0;0;0;0;0;0;;;7851.25
2004;12;24;3.5;0;0;0;0;0;0;0;0;;;7851.5
2004;12;24;3.75;0;0.9674;0.0098;0.9772;0;1.0482;1.0482;0;;;7851.75
2004;12;24;4;0.6284;2.8941;0.0301;3.5526;0.1621;3.0548;3.217;7.5033;;;7852
2004;12;24;4.25;6.7604;8.52;0.0972;15.3776;2.2617;8.1162;10.3779;27.6782;;;7852.25
2004;12;24;4.5;22.9548;15.4;0.2112;38.566;10.1877;12.3554;22.5431;47.8126;;;7852.5
2004;12;24;4.75;39.7229;19.5142;0.3398;59.577;20.902;15.3706;36.2726;67.606;;;7852.75
2004;12;24;5;55.2827;22.7761;0.4734;78.5322;32.4473;18.075;50.5223;86.9735;;;7853
2004;12;24;5.25;61.0013;27.6159;0.5764;89.1936;38.6468;22.8728;61.5195;105.8322;;;7853.25
2004;12;24;5.5;99.6874;23.4979;0.798;123.9832;66.7325;18.4407;85.1731;124.1014;;;7853.5
2004;12;24;5.75;116.5994;24.514;0.9437;142.0571;81.2943;19.432;100.7263;141.7028;;;7853.75
2004;12;24;6;131.019;25.9051;1.079;158.0031;94.3546;20.8138;115.1684;158.5611;;;7854
2004;12;24;6.25;143.2603;27.72;1.2033;172.1835;105.8546;22.5727;128.4273;174.6041;;;7854.25
2004;12;24;6.5;156.8943;28.669;1.3296;186.8929;118.3652;23.5481;141.9133;189.763;;;7854.5
2004;12;24;6.75;169.0086;29.7774;1.4461;200.2321;129.6887;24.6592;154.3479;203.973;;;7854.75
2004;12;24;7;182.4829;29.9554;1.5641;214.0024;142.006;24.9289;166.9349;217.1732;;;7855
2004;12;24;7.25;194.9402;30.0671;1.6733;226.6805;153.4672;25.1308;178.598;229.3072;;;7855.25
2004;12;24;7.5;204.2006;30.9358;1.7643;236.9007;162.3118;25.9973;188.3091;240.3228;;;7855.5
2004;12;24;7.75;213.6537;31.2564;1.8509;246.761;171.1827;26.3644;197.5471;250.173;;;7855.75
2004;12;24;8;222.2553;31.4125;1.9283;255.5961;179.2405;26.574;205.8146;258.8156;;;7856
2004;12;24;8.25;228.5536;31.9561;1.9902;262.4998;185.2956;27.1183;212.4139;266.2135;;;7856.25
2004;12;24;8.5;233.5092;32.5046;2.0403;268.0541;190.1057;27.6565;217.7622;272.3352;;;7856.5
2004;12;24;8.75;237.7946;32.786;2.0814;272.6621;194.2088;27.9457;222.1546;277.1543;;;7856.75
2004;12;24;9;240.394;33.189;2.1091;275.6921;196.7713;28.3333;225.1046;280.6502;;;7857
2004;12;24;9.25;242.255;33.3373;2.1272;277.7195;198.5635;28.4827;227.0462;282.8081;;;7857.25
2004;12;24;9.5;242.7773;33.4621;2.1333;278.3728;199.0921;28.6006;227.6927;283.6185;;;7857.5
2004;12;24;9.75;242.9711;33.1667;2.1316;278.2694;199.184;28.332;227.516;283.0781;;;7857.75
2004;12;24;10;241.3829;33.021;2.1159;276.5197;197.648;28.1871;225.8352;281.1892;;;7858
2004;12;24;10.25;237.9523;33.0514;2.0859;273.0895;194.4388;28.1893;222.628;277.9599;;;7858.25
2004;12;24;10.5;234.1043;32.7058;2.0478;268.8579;190.7256;27.8447;218.5703;273.4039;;;7858.5
2004;12;24;10.75;230.1216;31.8828;2.0032;264.0076;186.7386;27.0635;213.8021;267.5409;;;7858.75
2004;12;24;11;224.2482;31.2771;1.9443;257.4696;181.056;26.4662;207.5222;260.3958;;;7859
2004;12;24;11.25;215.9613;31.1003;1.8693;248.931;173.2765;26.2403;199.5169;251.9994;;;7859.25
2004;12;24;11.5;205.5143;31.2602;1.7796;238.5541;163.6366;26.3039;189.9405;242.3875;;;7859.5
2004;12;24;11.75;197.1537;30.1397;1.6934;228.9868;155.5309;25.215;180.7459;231.6013;;;7859.75
2004;12;24;12;185.0363;29.9897;1.5865;216.6126;144.3543;24.9811;169.3354;219.6871;;;7860
2004;12;24;12.25;170.0602;30.4593;1.4633;201.9828;130.8899;25.2938;156.1838;206.6957;;;7860.25
2004;12;24;12.5;158.7841;29.1178;1.3511;189.253;120.2314;23.9749;144.2063;192.6829;;;7860.5
2004;12;24;12.75;144.8849;28.3353;1.2245;174.4447;107.5406;23.1514;130.692;177.7087;;;7860.75
2004;12;24;13;131.6102;26.9438;1.097;159.651;95.3146;21.7747;117.0893;161.8372;;;7861
2004;12;24;13.25;117.4178;25.5174;0.9633;143.8985;82.4513;20.3641;102.8154;145.1363;;;7861.25
2004;12;24;13.5;101.6601;24.2435;0.8221;126.7257;68.6385;19.1019;87.7404;127.6776;;;7861.5
2004;12;24;13.75;80.8775;24.0262;0.663;105.5667;51.8605;18.9015;70.762;109.5357;;;7861.75
2004;12;24;14;62.7785;22.3532;0.5153;85.647;37.5292;17.4736;55.0028;90.7885;;;7862
2004;12;24;14.25;43.4758;20.119;0.3681;63.9629;23.4807;15.8078;39.2885;71.5162;;;7862.25
2004;12;24;14.5;27.1563;16.3097;0.2385;43.7045;12.5606;12.8951;25.4557;51.8013;;;7862.5
2004;12;24;14.75;9.8166;10.1209;0.119;20.0564;3.522;9.1774;12.6994;31.7283;;;7862.75
2004;12;24;15;1.0557;3.5503;0.037;4.643;0.2558;3.6973;3.9531;11.383;;;7863
2004;12;24;15.25;0;1.4643;0.015;1.4792;0.0109;1.5866;1.5975;0.0317;;;7863.25
2004;12;24;15.5;0;0.0041;0;0.0041;0;0.0044;0.0044;0;;;7863.5
2004;12;24;15.75;0;0;0;0;0;0;0;0;;;7863.75
2004;12;24;16;0;0;0;0;0;0;0;0;;;7864
2004;12;24;16.25;0;0;0;0;0;0;0;0;;;7864.25
2004;12;24;16.5;0;0;0;0;0;0;0;0;;;7864.5
2004;12;24;16.75;0;0;0;0;0;0;0;0;;;7864.75
2004;12;24;17;0;0;0;0;0;0;0;0;;;7865
2004;12;24;17.25;0;0;0;0;0;0;0;0;;;7865.25
2004;12;24;17.5;0;0;0;0;0;0;0;0;;;7865.5
2004;12;24;17.75;0;0;0;0;0;0;0;0;;;7865.75
2004;12;24;18;0;0;0;0;0;0;0;0;;;7866
2004;12;24;18.25;0;0;0;0;0;0;0;0;;;7866.25
2004;12;24;18.5;0;0;0;0;0;0;0;0;;;7866.5
2004;12;24;18.75;0;0;0;0;0;0;0;0;;;7866.75
2004;12;24;19;0;0;0;0;0;0;0;0;;;7867
2004;12;24;19.25;0;0;0;0;0;0;0;0;;;7867.25
2004;12;24;19.5;0;0;0;0;0;0;0;0;;;7867.5
2004;12;24;19.75;0;0;0;0;0;0;0;0;;;7867.75
2004;12;24;20;0;0;0;0;0;0;0;0;;;7868
2004;12;24;20.25;0;0;0;0;0;0;0;0;;;7868.25
2004;12;24;20.5;0;0;0;0;0;0;0;0;;;7868.5
2004;12;24;20.75;0;0;0;0;0;0;0;0;;;7868.75
2004;12;24;21;0;0;0;0;0;0;0;0;;;7869
2004;12;24;21.25;0;0;0;0;0;0;0;0;;;7869.25
2004;12;24;21.5;0;0;0;0;0;0;0;0;;;7869.5
2004;12;24;21.75;0;0;0;0;0;0;0;0;;;7869.75
2004;12;24;22;0;0;0;0;0;0;0;0;;;7870
2004;12;24;22.25;0;0;0;0;0;0;0;0;;;7870.25
2004;12;24;22.5;0;0;0;0;0;0;0;0;;;7870.5
2004;12;24;22.75;0;0;0;0;0;0;0;0;;;7870.75
2004;12;24;23;0;0;0;0;0;0;0;0;;;7871
2004;12;24;23.25;0;0;0;0;0;0;0;0;;;7871.25
2004;12;24;23.5;0;0;0;0;0;0;0;0;;;7871.5
2004;12;24;23.75;0;0;0;0;0;0;0;0;;;7871.75
2004;12;24;24;0;0;0;0;0;0;0;0;;;7872
2004;12;25;0.25;0;0;0;0;0;0;0;0;;;7872.25
2004;12;25;0.5;0;0;0;0;0;0;0;0;;;7872.5
2004;12;25;0.75;0;0;0;0;0;0;0;0;;;7872.75
2004;12;25;1;0;0;0;0;0;0;0;0;;;7873
2004;12;25;1.25;0;0;0;0;0;0;0;0;;;7873.25
2004;12;25;1.5;0;0;0;0;0;0;0;0;;;7873.5
2004;12;25;1.75;0;0;0;0;0;0;0;0;;;7873.75
2004;12;25;2;0;0;0;0;0;0;0;0;;;7874
2004;12;25;2.25;0;0;0;0;0;0;0;0;;;7874.25
2004;12;25;2.5;0;0;0;0;0;0;0;0;;;7874.5
2004;12;25;2.75;0;0;0;0;0;0;0;0;;;7874.75
2004;12;25;3;0;0;0;0;0;0;0;0;;;7875
2004;12;25;3.25;0;0;0;0;0;0;0;0;;;7875.25
2004;12;25;3.5;0;0;0;0;0;0;0;0;;;7875.5
2004;12;25;3.75;0;0.9599;0.0097;0.9697;0;1.0401;1.0401;0;;;7875.75
2004;12;25;4;0.6191;2.8637;0.0298;3.5126;0.1603;3.0231;3.1834;7.5396;;;7876
2004;12;25;4.25;6.5237;8.4718;0.0963;15.0918;2.1858;8.097;10.2828;27.7259;;;7876.25
2004;12;25;4.5;22.0524;15.3999;0.2087;37.661;9.7971;12.4741;22.2713;47.8659;;;7876.5
2004;12;25;4.75;38.7743;19.6317;0.3372;58.7431;20.4263;15.5624;35.9886;67.6648;;;7876.75
2004;12;25;5;56.7285;22.4475;0.4786;79.6546;33.365;17.7214;51.0864;87.0377;;;7877
2004;12;25;5.25;78.9362;23.2949;0.6394;102.8706;50.032;18.2131;68.2451;105.9017;;;7877.25
2004;12;25;5.5;100.4002;23.3594;0.8009;124.5605;67.2027;18.2767;85.4794;124.176;;;7877.5
2004;12;25;5.75;115.7246;24.8206;0.941;141.4863;80.7237;19.7135;100.4372;141.7824;;;7877.75
2004;12;25;6;129.9711;26.2845;1.0756;157.3312;93.6405;21.1599;114.8004;158.6454;;;7878
2004;12;25;6.25;142.8332;27.8885;1.2022;171.9238;105.5799;22.7293;128.3092;174.6928;;;7878.25
2004;12;25;6.5;156.3203;28.8961;1.3279;186.5443;117.9743;23.7569;141.7312;189.856;;;7878.5
2004;12;25;6.75;168.4115;30.0179;1.4443;199.8737;129.2731;24.88;154.1532;204.07;;;7878.75
