Year;Month;Day;Hour;Direct Inclined;Diffuse Inclined;Reflected;Global Inclined;Direct Horiz;Diffus Horiz;Global Horiz;Top of Atmosphere;;;;;;;696
2004;2;22;17.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;17.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;17.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;18;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;18.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;18.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;18.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;19;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;19.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;19.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;19.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;20;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;20.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;20.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;20.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;21;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;21.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;21.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;21.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;22;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;22.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;22.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;22.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;23;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;23.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;23.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;23.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;22;24;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;0.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;0.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;0.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;1;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;1.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;1.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;1.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;2;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;2.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;2.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;2.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;3;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;3.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;3.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;3.75;0;0.919;0.0093;0.9284;0;0.9958;0.9958;0;;;;;;;
2004;2;23;4;0.4361;3.277;0.0346;3.7477;0.2097;3.4818;3.6915;8.9361;;;;;;;
2004;2;23;4.25;5.8706;8.8815;0.1138;14.8658;3.2784;8.8678;12.1462;30.6259;;;;;;;
2004;2;23;4.5;19.4357;14.2983;0.2422;33.9762;12.9507;12.9044;25.8551;52.2262;;;;;;;
2004;2;23;4.75;34.0794;17.8356;0.3842;52.2991;25.0424;15.9651;41.0075;73.5439;;;;;;;
2004;2;23;5;52.9193;19.6056;0.5496;73.0746;41.258;17.4028;58.6607;94.4876;;;;;;;
2004;2;23;5.25;72.8227;20.3947;0.7224;93.9398;59.0387;18.0678;77.1065;114.9677;;;;;;;
2004;2;23;5.5;90.5707;21.5457;0.8868;113.0032;75.4751;19.1754;94.6505;134.8965;;;;;;;
2004;2;23;5.75;104.9634;23.6663;1.0355;129.6653;89.284;21.238;110.522;154.1886;;;;;;;
2004;2;23;6;119.6923;25.3756;1.1837;146.2516;103.4262;22.9094;126.3356;172.7614;;;;;;;
2004;2;23;6.25;134.075;26.8961;1.3276;162.2987;117.2951;24.4022;141.6973;190.5354;;;;;;;
2004;2;23;6.5;147.6513;28.3812;1.4646;177.4971;130.4556;25.8607;156.3163;207.4345;;;;;;;
2004;2;23;6.75;161.2618;29.4604;1.5981;192.3203;143.6333;26.9319;170.5652;223.3863;;;;;;;
2004;2;23;7;176.8024;29.3289;1.7368;207.8681;158.5172;26.853;185.3703;238.3225;;;;;;;
2004;2;23;7.25;189.0245;30.0964;1.8554;220.9763;170.4035;27.6241;198.0275;252.1792;;;;;;;
2004;2;23;7.5;201.7504;30.1808;1.9717;233.9029;182.6998;27.7459;210.4458;264.897;;;;;;;
2004;2;23;7.75;210.2618;31.4997;2.0627;243.8242;191.1253;29.0296;220.1549;276.4214;;;;;;;
2004;2;23;8;218.6173;32.3641;2.1476;253.129;199.3401;29.88;229.22;286.7032;;;;;;;
2004;2;23;8.25;229.0505;31.8312;2.2373;263.1189;209.3876;29.406;238.7936;295.6982;;;;;;;
2004;2;23;8.5;240.2269;30.4326;2.3252;272.9846;220.0568;28.1134;248.1702;303.368;;;;;;;
2004;2;23;8.75;246.9644;30.2981;2.3854;279.648;226.596;28.0083;254.6043;309.6797;;;;;;;
2004;2;23;9;255.0523;29.0229;2.4466;286.5218;234.3035;26.8274;261.1308;314.6063;;;;;;;
2004;2;23;9.25;260.1809;28.3811;2.4871;291.0491;239.2181;26.2371;265.4551;318.1266;;;;;;;
2004;2;23;9.5;262.9166;28.132;2.5097;293.5583;241.854;26.0106;267.8647;320.2257;;;;;;;
2004;2;23;9.75;263.0639;28.3522;2.5133;293.9293;242.0276;26.2192;268.2469;320.8945;;;;;;;
2004;2;23;10;262.9343;28.0845;2.5094;293.5282;241.8648;25.9658;267.8307;320.1302;;;;;;;
2004;2;23;10.25;261.2669;27.8519;2.4917;291.6105;240.2055;25.7406;265.9461;317.936;;;;;;;
2004;2;23;10.5;256.4529;28.3238;2.4523;287.2291;235.5738;26.171;261.7448;314.3214;;;;;;;
2004;2;23;10.75;246.2162;30.4488;2.3801;279.0452;225.8882;28.1488;254.037;309.3017;;;;;;;
2004;2;23;11;234.6885;32.5244;2.2959;269.5088;214.9588;30.0864;245.0451;302.8986;;;;;;;
2004;2;23;11.25;198.9702;43.9161;2.0879;244.9742;181.8657;40.9762;222.842;295.1394;;;;;;;
2004;2;23;11.5;146.0003;60.5623;1.7884;208.3511;133.1173;57.7669;190.8842;286.0573;;;;;;;
2004;2;23;11.75;89.5345;75.1065;1.453;166.0939;81.3637;73.7189;155.0826;275.6913;;;;;;;
2004;2;23;12;122.8043;60.4698;1.5834;184.8575;111.1769;57.8207;168.9976;264.0857;;;;;;;
2004;2;23;12.25;73.0517;68.2469;1.2494;142.548;65.8715;67.4852;133.3567;251.2902;;;;;;;
2004;2;23;12.5;6.21;50.9892;0.5503;57.7495;5.5697;53.1662;58.7359;237.3597;;;;;;;
2004;2;23;12.75;3.483;40.6715;0.4275;44.582;3.1011;42.525;45.6261;222.3537;;;;;;;
2004;2;23;13;2.3296;30.4435;0.3178;33.0909;2.0577;31.8611;33.9188;206.3366;;;;;;;
2004;2;23;13.25;1.561;21.4563;0.2233;23.2406;1.3646;22.4712;23.8359;189.3769;;;;;;;
2004;2;23;13.5;1.5551;20.8516;0.2171;22.6238;1.3423;21.8314;23.1737;171.5472;;;;;;;
2004;2;23;13.75;1.5628;20.1578;0.2101;21.9307;1.328;21.0958;22.4239;152.9239;;;;;;;
2004;2;23;14;1.1564;15.0023;0.1562;16.3148;0.9618;15.705;16.6668;133.5868;;;;;;;
2004;2;23;14.25;1.1656;14.297;0.149;15.6115;0.9422;14.9565;15.8987;113.6185;;;;;;;
2004;2;23;14.5;1.1223;12.6936;0.1325;13.9484;0.8708;13.2668;14.1376;93.1048;;;;;;;
2004;2;23;14.75;1.0658;10.6806;0.1117;11.8581;0.7778;11.1458;11.9236;72.1333;;;;;;;
2004;2;23;15;0.7969;7.2959;0.0761;8.1689;0.5239;7.6033;8.1272;50.794;;;;;;;
2004;2;23;15.25;0.4898;3.9239;0.0409;4.4545;0.2588;4.1068;4.3655;29.1781;;;;;;;
2004;2;23;15.5;0.1022;0.6084;0.0064;0.7169;0.0368;0.6413;0.6782;7.6676;;;;;;;
2004;2;23;15.75;0;0.044;0.0004;0.0444;0;0.0477;0.0477;0;;;;;;;
2004;2;23;16;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;16.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;16.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;16.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;17;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;17.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;17.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;17.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;18;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;18.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;18.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;18.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;19;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;19.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;19.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;19.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;20;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;20.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;20.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;20.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;21;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;21.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;21.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;21.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;22;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;22.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;22.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;22.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;23;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;23.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;23.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;23.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;23;24;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;0.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;0.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;0.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;1;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;1.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;1.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;1.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;2;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;2.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;2.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;2.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;3;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;3.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;3.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;3.75;0;0.0925;0.0009;0.0934;0;0.1002;0.1002;0;;;;;;;
2004;2;24;4;0.1854;1.1757;0.0123;1.3734;0.0725;1.2387;1.3112;9.4151;;;;;;;
2004;2;24;4.25;0.5427;4.4444;0.0464;5.0334;0.2994;4.6497;4.9491;31.163;;;;;;;
2004;2;24;4.5;0.8463;7.793;0.0814;8.7207;0.5703;8.122;8.6923;52.7779;;;;;;;
2004;2;24;4.75;1.1104;11.1862;0.1171;12.4137;0.824;11.6745;12.4985;74.11;;;;;;;
2004;2;24;5;1.1884;13.432;0.1403;14.7607;0.934;14.0381;14.9721;95.0679;;;;;;;
2004;2;24;5.25;1.6493;18.3703;0.1925;20.212;1.3477;19.1955;20.5432;115.5618;;;;;;;
2004;2;24;5.5;1.7052;20.5036;0.2143;22.4231;1.4304;21.4413;22.8717;135.504;;;;;;;
2004;2;24;5.75;2.3456;26.6627;0.2799;29.2883;2.0077;27.868;29.8757;154.8092;;;;;;;
2004;2;24;6;4.7516;37.747;0.4072;42.9058;4.1326;39.3292;43.4618;173.3946;;;;;;;
2004;2;24;6.25;22.1414;54.9969;0.7081;77.8464;19.4813;56.1002;75.5815;191.1806;;;;;;;
2004;2;24;6.5;34.6141;61.6501;0.8709;97.1351;30.7249;62.2243;92.9492;208.0911;;;;;;;
2004;2;24;6.75;56.0539;64.0582;1.0659;121.1779;50.1558;63.6099;113.7657;224.0537;;;;;;;
2004;2;24;7;110.8217;54.5404;1.4227;166.7848;99.765;52.082;151.847;239;;;;;;;
2004;2;24;7.25;133.4743;51.9854;1.5925;187.0522;120.7775;49.198;169.9755;252.8661;;;;;;;
2004;2;24;7.5;141.2187;54.0921;1.683;196.9938;128.327;51.3028;179.6298;265.5925;;;;;;;
2004;2;24;7.75;77.0005;78.3893;1.3861;156.7758;70.2194;77.719;147.9384;277.1247;;;;;;;
2004;2;24;8;78.9665;81.2656;1.4333;161.6654;72.2527;80.7245;152.9772;287.4134;;;;;;;
2004;2;24;8.25;188.7621;48.1106;2.0459;238.9186;173.1202;45.2448;218.365;296.4145;;;;;;;
2004;2;24;8.5;237.5001;31.5116;2.3183;271.33;218.2388;29.1969;247.4357;304.0894;;;;;;;
2004;2;24;8.75;247.4116;30.0634;2.3943;279.8694;227.7004;27.8499;255.5504;310.4054;;;;;;;
2004;2;24;9;256.4866;28.3782;2.4605;287.3253;236.3304;26.2819;262.6123;315.3353;;;;;;;
2004;2;24;9.25;261.1825;27.9154;2.4989;291.5968;240.8542;25.8588;266.713;318.8581;;;;;;;
2004;2;24;9.5;264.0796;27.5995;2.5223;294.2014;243.6429;25.5693;269.2121;320.9586;;;;;;;
2004;2;24;9.75;264.3783;27.7573;2.5266;294.6623;243.9555;25.7194;269.6749;321.6278;;;;;;;
2004;2;24;10;262.6815;28.1381;2.5149;293.3344;242.3477;26.0742;268.4219;320.863;;;;;;;
2004;2;24;10.25;261.2548;27.8053;2.4984;291.5585;240.9103;25.7548;266.6651;318.6673;;;;;;;
2004;2;24;10.5;257.2152;27.9566;2.4629;287.6347;236.9859;25.8852;262.871;315.0502;;;;;;;
2004;2;24;10.75;247.8627;29.7174;2.3949;279.975;228.0946;27.5231;255.6177;310.0272;;;;;;;
2004;2;24;11;240.5519;30.0506;2.3314;272.9338;221.0154;27.8158;248.8312;303.6197;;;;;;;
2004;2;24;11.25;231.3113;30.6124;2.2525;264.1762;212.0984;28.32;240.4184;295.8553;;;;;;;
2004;2;24;11.5;220.763;31.1584;2.1617;254.0831;201.9228;28.806;230.7288;286.7671;;;;;;;
2004;2;24;11.75;211.1555;30.7752;2.0702;244.001;192.5502;28.4107;220.961;276.394;;;;;;;
2004;2;24;12;201.2513;29.9952;1.9721;233.2186;182.847;27.6362;210.4832;264.7806;;;;;;;
2004;2;24;12.25;189.3776;29.5286;1.8594;220.7656;171.3029;27.1539;198.4568;251.9765;;;;;;;
2004;2;24;12.5;176.467;29.0137;1.737;207.2177;158.7765;26.6222;185.3987;238.0365;;;;;;;
2004;2;24;12.75;160.7358;29.1968;1.597;191.5296;143.6968;26.7516;170.4484;223.0204;;;;;;;
2004;2;24;13;145.5982;28.7074;1.4559;175.7614;129.1457;26.2433;155.389;206.9925;;;;;;;
2004;2;24;13.25;130.9749;27.6112;1.3137;159.8998;115.0583;25.1578;140.216;190.0213;;;;;;;
2004;2;24;13.5;112.4469;27.6571;1.1505;141.2546;97.6091;25.1899;122.7991;172.1795;;;;;;;
2004;2;24;13.75;83.2292;31.1516;0.936;115.3168;71.1567;28.7494;99.9061;153.5437;;;;;;;
2004;2;24;14;52.8834;33.5763;0.7129;87.1726;44.3182;31.7712;76.0894;134.1934;;;;;;;
2004;2;24;14.25;38.8676;30.0947;0.5655;69.5278;31.7026;28.6569;60.3595;114.2117;;;;;;;
2004;2;24;14.5;22.4217;26.1777;0.4032;49.0025;17.585;25.4477;43.0327;93.6841;;;;;;;
2004;2;24;14.75;18.0707;20.2147;0.307;38.5924;13.3583;19.411;32.7693;72.6985;;;;;;;
2004;2;24;15;9.4041;14.3815;0.1902;23.9758;6.3202;13.9765;20.2967;51.3447;;;;;;;
2004;2;24;15.25;2.6751;7.7674;0.0889;10.5314;1.4977;7.9936;9.4913;29.7142;;;;;;;
2004;2;24;15.5;0.2868;2.6242;0.0276;2.9386;0.1493;2.7941;2.9435;8.1113;;;;;;;
2004;2;24;15.75;0;0.6649;0.0068;0.6717;0;0.7205;0.7205;0;;;;;;;
2004;2;24;16;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;16.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;16.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;16.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;17;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;17.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;17.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;17.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;18;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;18.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;18.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;18.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;19;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;19.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;19.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;19.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;20;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;20.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;20.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;20.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;21;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;21.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;21.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;21.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;22;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;22.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;22.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;22.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;23;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;23.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;23.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;23.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;24;24;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;0.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;0.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;0.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;1;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;1.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;1.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;1.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;2;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;2.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;2.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;2.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;3;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;3.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;3.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;3.75;0;0.4352;0.0044;0.4396;0;0.4715;0.4715;0;;;;;;;
2004;2;25;4;0.2233;1.8289;0.0192;2.0715;0.1153;1.9386;2.0539;9.9087;;;;;;;
2004;2;25;4.25;0.6833;5.2616;0.0552;6.0001;0.3883;5.5004;5.8887;31.7018;;;;;;;
2004;2;25;4.5;1.2317;9.534;0.1007;10.8665;0.8442;9.9086;10.7528;53.3304;;;;;;;
2004;2;25;4.75;3.6116;16.0445;0.1805;19.8366;2.7464;16.524;19.2704;74.676;;;;;;;
2004;2;25;5;38.6017;23.25;0.4916;62.3432;30.7423;21.7248;52.4671;95.6472;;;;;;;
2004;2;25;5.25;57.2999;25.6429;0.6627;83.6055;47.1622;23.5714;70.7337;116.1541;;;;;;;
2004;2;25;5.5;61.3605;31.6309;0.7632;93.7546;51.8351;29.6213;81.4564;136.109;;;;;;;
2004;2;25;5.75;91.1573;28.802;0.9829;120.9422;78.4757;26.4289;104.9046;155.4264;;;;;;;
2004;2;25;6;98.628;33.3544;1.0965;133.0789;86.1238;30.9053;117.0292;174.0235;;;;;;;
2004;2;25;6.25;83.0444;45.5946;1.0946;129.7335;73.345;43.4812;116.8262;191.8208;;;;;;;
2004;2;25;6.5;90.9241;49.3791;1.2022;141.5054;81.077;47.233;128.31;208.7421;;;;;;;
2004;2;25;6.75;137.0854;39.0026;1.4942;177.5822;123.1304;36.3526;159.483;224.7148;;;;;;;
2004;2;25;7;143.121;42.7383;1.5867;187.446;129.3336;40.0155;169.3491;239.6706;;;;;;;
2004;2;25;7.25;169.3502;38.0142;1.7724;209.1368;153.8131;35.3636;189.1767;253.5454;;;;;;;
2004;2;25;7.5;190.0094;34.9017;1.9271;226.8381;173.2996;32.382;205.6817;266.2799;;;;;;;
2004;2;25;7.75;209.582;31.676;2.072;243.3299;191.8132;29.335;221.1481;277.8194;;;;;;;
2004;2;25;8;219.2778;31.9893;2.1636;253.4307;201.264;29.6623;230.9264;288.1147;;;;;;;
2004;2;25;8.25;224.6649;33.5419;2.2286;260.4353;206.6924;31.1699;237.8623;297.1215;;;;;;;
2004;2;25;8.5;189.2755;51.1594;2.0868;242.5216;174.4626;48.2617;222.7242;304.8013;;;;;;;
2004;2;25;8.75;124.5517;77.1902;1.7819;203.5239;114.9724;75.2173;190.1897;311.1213;;;;;;;
2004;2;25;9;67.9776;93.8236;1.4724;163.2736;62.8232;94.3297;157.1529;316.0543;;;;;;;
2004;2;25;9.25;74.4859;93.908;1.5273;169.9213;68.8954;94.1156;163.011;319.5793;;;;;;;
2004;2;25;9.5;145.1756;73.6402;1.9289;220.7446;134.342;71.53;205.872;321.6811;;;;;;;
2004;2;25;9.75;237.4813;38.8381;2.3994;278.7188;219.7863;36.3049;256.0912;322.3508;;;;;;;
2004;2;25;10;221.2768;45.2115;2.3157;268.804;204.7549;42.4083;247.1632;321.5855;;;;;;;
2004;2;25;10.25;251.8687;31.6398;2.4583;285.9667;232.9496;29.4303;262.38;319.3884;;;;;;;
2004;2;25;10.5;239.0104;35.4468;2.379;276.8361;220.8806;33.0311;253.9117;315.769;;;;;;;
2004;2;25;10.75;220.6822;40.9107;2.2668;263.8597;203.7049;38.241;241.9459;310.7428;;;;;;;
2004;2;25;11;233.7708;32.8059;2.3043;268.881;215.458;30.4851;245.9431;304.3313;;;;;;;
2004;2;25;11.25;225.1096;33.126;2.2284;260.4639;207.0752;30.7652;237.8404;296.5619;;;;;;;
2004;2;25;11.5;218.101;32.2047;2.155;252.4607;200.1487;29.8646;230.0133;287.4679;;;;;;;
2004;2;25;11.75;208.0886;31.9865;2.0615;242.1367;190.4056;29.6272;220.0329;277.0883;;;;;;;
2004;2;25;12;195.8214;32.1761;1.9519;229.9494;178.5528;29.7755;208.3283;265.4675;;;;;;;
2004;2;25;12.25;171.9647;36.5908;1.7813;210.3368;156.1384;33.9819;190.1203;252.6553;;;;;;;
2004;2;25;12.5;153.0697;38.4209;1.6306;193.1213;138.2773;35.7593;174.0366;238.7065;;;;;;;
2004;2;25;12.75;120.6382;44.8511;1.4105;166.8998;108.306;42.2378;150.5438;223.6809;;;;;;;
2004;2;25;13;115.6878;40.2641;1.3192;157.2712;103.094;37.7123;140.8063;207.6427;;;;;;;
2004;2;25;13.25;60.2761;51.5681;0.9705;112.8147;53.2304;50.3523;103.5828;190.6608;;;;;;;
2004;2;25;13.5;43.4904;48.6658;0.8062;92.9624;37.9773;48.0746;86.0519;172.8077;;;;;;;
2004;2;25;13.75;12.8627;42.5122;0.5126;55.8874;11.064;43.6432;54.7073;154.16;;;;;;;
2004;2;25;14;23.7768;38.4886;0.5482;62.8137;20.0171;38.4967;58.5137;134.7976;;;;;;;
2004;2;25;14.25;34.8852;31.0172;0.5481;66.4505;28.6307;29.8675;58.4982;114.8032;;;;;;;
2004;2;25;14.5;33.7151;24.4288;0.4655;58.6095;26.6987;22.9883;49.687;94.2625;;;;;;;
2004;2;25;14.75;19.2993;20.1583;0.3164;39.774;14.4638;19.3065;33.7703;73.2636;;;;;;;
2004;2;25;15;9.2266;14.4782;0.1914;23.8962;6.2998;14.1238;20.4236;51.8963;;;;;;;
2004;2;25;15.25;2.6923;7.8855;0.0906;10.6685;1.5425;8.1289;9.6714;30.252;;;;;;;
2004;2;25;15.5;0.2792;2.6775;0.0282;2.985;0.1622;2.8512;3.0134;8.5694;;;;;;;
2004;2;25;15.75;0;0.7026;0.0071;0.7097;0;0.7613;0.7613;0;;;;;;;
2004;2;25;16;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;16.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;16.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;16.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;17;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;17.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;17.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;17.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;18;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;18.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;18.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;18.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;19;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;19.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;19.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;19.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;20;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;20.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;20.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;20.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;21;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;21.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;21.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;21.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;22;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;22.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;22.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;22.75;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;23;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;23.25;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;23.5;0;0;0;0;0;0;0;0;;;;;;;
2004;2;25;23.75;0;0;0;0;0;0;0;0;;;;;;;
